titrable_acidity,temperature,pH,conductivity,status,created_at,acidity_status
0.13,24.0,6.59,1.01,BAD,4/27/2025 11:15,Normal Acidity
0.13,24.3,6.61,1.0,BAD,4/27/2025 11:15,Low Acidity
0.13,24.0,6.6,0.98,BAD,4/27/2025 11:15,Low Acidity
0.13,24.0,6.62,1.0,BAD,4/27/2025 11:15,Low Acidity
0.13,23.9,6.57,0.96,BAD,4/27/2025 11:15,Normal Acidity
0.126,24.0,6.57,0.94,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.55,1.0,BAD,4/27/2025 11:16,Normal Acidity
0.132,24.0,6.59,1.02,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.56,1.03,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.51,1.03,BAD,4/27/2025 11:16,Normal Acidity
0.13,23.5,6.55,1.0,BAD,4/27/2025 11:16,Normal Acidity
0.128,24.0,6.53,1.0,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.5,0.99,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.1,6.54,1.04,BAD,4/27/2025 11:16,Normal Acidity
0.13,23.7,6.56,1.08,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.1,6.55,1.09,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.58,1.08,BAD,4/27/2025 11:16,Normal Acidity
0.134,23.6,6.53,1.1,BAD,4/27/2025 11:16,Normal Acidity
0.133,24.0,6.51,1.13,BAD,4/27/2025 11:16,Normal Acidity
0.131,24.0,6.48,1.16,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.1,6.5,1.13,BAD,4/27/2025 11:16,Normal Acidity
0.127,23.6,6.5,1.15,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.49,1.18,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.49,1.22,BAD,4/27/2025 11:16,Normal Acidity
0.131,23.5,6.49,1.21,BAD,4/27/2025 11:16,Normal Acidity
0.131,24.0,6.5,1.16,BAD,4/27/2025 11:16,Normal Acidity
0.133,23.8,6.5,1.2,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.51,1.22,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.52,1.18,BAD,4/27/2025 11:16,Normal Acidity
0.134,24.0,6.51,1.15,BAD,4/27/2025 11:16,Normal Acidity
0.134,24.0,6.54,1.1,BAD,4/27/2025 11:16,Normal Acidity
0.132,23.5,6.51,1.14,BAD,4/27/2025 11:16,Normal Acidity
0.13,24.0,6.5,1.11,BAD,4/27/2025 11:16,Normal Acidity
0.13,23.9,6.5,1.12,BAD,4/27/2025 11:17,Normal Acidity
0.13,23.4,6.5,1.07,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.0,6.5,1.11,BAD,4/27/2025 11:17,Normal Acidity
0.131,24.0,6.53,1.12,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.0,6.57,1.09,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.4,6.58,1.11,BAD,4/27/2025 11:17,Normal Acidity
0.13,23.9,6.59,1.11,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.0,6.62,1.13,BAD,4/27/2025 11:17,Normal Acidity
0.129,23.8,6.58,1.12,BAD,4/27/2025 11:17,Normal Acidity
0.133,23.3,6.55,1.08,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.0,6.53,1.07,BAD,4/27/2025 11:17,Normal Acidity
0.126,24.0,6.5,1.1,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.3,6.5,1.09,BAD,4/27/2025 11:17,Normal Acidity
0.13,23.8,6.5,1.06,BAD,4/27/2025 11:17,Normal Acidity
0.13,23.8,6.49,1.01,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.0,6.47,1.0,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/27/2025 11:17,Normal Acidity
0.128,23.8,6.5,1.04,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.0,6.45,1.0,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.4,6.5,1.0,BAD,4/27/2025 11:17,Normal Acidity
0.128,24.2,6.5,1.0,BAD,4/27/2025 11:17,Normal Acidity
0.13,23.8,6.52,0.99,BAD,4/27/2025 11:17,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/27/2025 11:17,Normal Acidity
0.132,24.0,6.47,1.03,BAD,4/27/2025 11:17,Normal Acidity
0.132,23.5,6.5,1.06,BAD,4/27/2025 11:17,Normal Acidity
0.136,24.0,6.5,1.01,BAD,4/27/2025 11:17,Normal Acidity
0.137,24.0,6.53,0.98,BAD,4/27/2025 11:17,Normal Acidity
0.133,24.0,6.53,1.01,BAD,4/27/2025 11:17,Normal Acidity
0.133,24.0,6.48,1.0,BAD,4/27/2025 11:17,Normal Acidity
0.137,23.8,6.5,0.97,BAD,4/27/2025 11:17,Normal Acidity
0.136,24.0,6.48,1.0,BAD,4/27/2025 11:18,Normal Acidity
0.131,24.0,6.5,0.98,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/27/2025 11:18,Normal Acidity
0.129,24.0,6.53,1.03,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.0,6.5,1.03,BAD,4/27/2025 11:18,Normal Acidity
0.129,24.0,6.51,1.05,BAD,4/27/2025 11:18,Normal Acidity
0.131,24.0,6.47,1.08,BAD,4/27/2025 11:18,Normal Acidity
0.133,24.0,6.5,1.09,BAD,4/27/2025 11:18,Normal Acidity
0.135,24.0,6.5,1.13,BAD,4/27/2025 11:18,Normal Acidity
0.137,24.1,6.5,1.09,BAD,4/27/2025 11:18,Normal Acidity
0.133,24.0,6.5,1.13,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.0,6.5,1.1,BAD,4/27/2025 11:18,Normal Acidity
0.13,23.5,6.49,1.11,BAD,4/27/2025 11:18,Normal Acidity
0.129,24.0,6.5,1.13,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.0,6.46,1.17,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.0,6.5,1.16,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.0,6.5,1.19,BAD,4/27/2025 11:18,Normal Acidity
0.127,24.0,6.5,1.17,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.0,6.49,1.21,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.2,6.5,1.19,BAD,4/27/2025 11:18,Normal Acidity
0.13,23.7,6.49,1.17,BAD,4/27/2025 11:18,Normal Acidity
0.13,23.3,6.5,1.19,BAD,4/27/2025 11:18,Normal Acidity
0.134,24.0,6.5,1.17,BAD,4/27/2025 11:18,Normal Acidity
0.133,24.0,6.45,1.19,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.0,6.5,1.15,BAD,4/27/2025 11:18,Normal Acidity
0.134,24.0,6.5,1.12,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.0,6.54,1.13,BAD,4/27/2025 11:18,Normal Acidity
0.13,23.6,6.53,1.08,BAD,4/27/2025 11:18,Normal Acidity
0.125,24.0,6.57,1.06,BAD,4/27/2025 11:18,Normal Acidity
0.13,24.2,6.6,1.06,BAD,4/27/2025 11:18,Normal Acidity
0.134,24.3,6.55,1.02,BAD,4/27/2025 11:19,Normal Acidity
0.129,24.2,6.51,0.99,BAD,4/27/2025 11:19,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/27/2025 11:19,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/27/2025 11:19,Normal Acidity
0.13,24.0,6.49,1.03,BAD,4/27/2025 11:19,Normal Acidity
0.134,24.0,6.5,0.99,BAD,4/27/2025 11:19,Normal Acidity
0.137,24.0,6.48,1.0,BAD,4/27/2025 11:19,Normal Acidity
0.16,24.0,6.5,1.0,ACCEPTABLE,4/27/2025 11:19,Normal Acidity
0.16,24.0,6.5,1.07,ACCEPTABLE,4/27/2025 11:19,Normal Acidity
0.161,24.0,6.45,1.01,ACCEPTABLE,4/27/2025 11:19,Normal Acidity
0.16,24.0,6.5,1.02,ACCEPTABLE,4/27/2025 11:19,Normal Acidity
0.16,24.0,6.5,1.02,ACCEPTABLE,4/27/2025 11:19,Normal Acidity
0.161,23.7,6.5,0.98,ACCEPTABLE,4/27/2025 11:19,Normal Acidity
0.16,24.5,6.48,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.164,24.1,6.5,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.167,23.6,6.5,0.99,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.17,24.0,6.5,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.171,24.3,6.5,1.0,SPOILED,4/27/2025 11:20,Normal Acidity
0.175,24.0,6.48,1.0,SPOILED,4/27/2025 11:20,Normal Acidity
0.172,24.0,6.5,1.0,SPOILED,4/27/2025 11:20,Normal Acidity
0.175,24.2,6.5,1.0,SPOILED,4/27/2025 11:20,Normal Acidity
0.179,24.0,6.5,1.0,SPOILED,4/27/2025 11:20,Normal Acidity
0.18,24.0,6.5,1.0,SPOILED,4/27/2025 11:20,Normal Acidity
0.18,24.0,6.5,1.02,SPOILED,4/27/2025 11:20,Normal Acidity
0.18,24.0,6.47,1.02,SPOILED,4/27/2025 11:20,Normal Acidity
0.183,24.0,6.5,1.0,SPOILED,4/27/2025 11:20,Normal Acidity
0.18,24.0,6.49,1.04,SPOILED,4/27/2025 11:20,Normal Acidity
0.175,24.0,6.5,1.01,SPOILED,4/27/2025 11:20,Normal Acidity
0.173,24.0,6.5,0.97,SPOILED,4/27/2025 11:20,Normal Acidity
0.172,23.8,6.53,1.0,SPOILED,4/27/2025 11:20,Normal Acidity
0.168,23.3,6.5,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.165,24.0,6.52,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.163,24.0,6.52,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.163,24.0,6.5,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.165,23.8,6.5,1.03,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.169,24.1,6.47,1.01,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.165,23.9,6.5,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.168,24.0,6.5,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.167,24.0,6.54,0.99,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.162,24.1,6.5,1.0,ACCEPTABLE,4/27/2025 11:20,Normal Acidity
0.161,24.9,6.46,1.0,ACCEPTABLE,4/27/2025 11:21,Normal Acidity
0.139,24.0,6.46,1.1,BAD,4/27/2025 11:21,Normal Acidity
0.135,24.0,6.5,1.11,BAD,4/27/2025 11:21,Normal Acidity
0.132,24.0,6.5,1.15,BAD,4/27/2025 11:21,Normal Acidity
0.13,24.0,6.47,1.13,BAD,4/27/2025 11:21,Normal Acidity
0.13,24.0,6.5,1.12,BAD,4/27/2025 11:21,Normal Acidity
0.131,24.0,6.5,1.16,BAD,4/27/2025 11:21,Normal Acidity
0.128,24.0,6.51,1.11,BAD,4/27/2025 11:21,Normal Acidity
0.13,24.0,6.53,1.07,BAD,4/27/2025 11:21,Normal Acidity
0.132,24.2,6.5,1.11,BAD,4/27/2025 11:21,Normal Acidity
0.132,24.0,6.5,1.14,BAD,4/27/2025 11:22,Normal Acidity
0.132,23.5,6.5,1.18,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.0,6.52,1.14,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.0,6.56,1.18,BAD,4/27/2025 11:22,Normal Acidity
0.133,23.9,6.51,1.19,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.0,6.52,1.23,BAD,4/27/2025 11:22,Normal Acidity
0.13,23.6,6.56,1.27,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.0,6.59,1.28,BAD,4/27/2025 11:22,Normal Acidity
0.13,23.8,6.62,1.23,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.0,6.64,1.22,BAD,4/27/2025 11:22,Normal Acidity
0.13,23.6,6.65,1.21,BAD,4/27/2025 11:22,Normal Acidity
0.129,24.0,6.69,1.24,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.0,6.66,1.28,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.1,6.69,1.32,BAD,4/27/2025 11:22,Normal Acidity
0.128,24.0,6.65,1.36,BAD,4/27/2025 11:22,Normal Acidity
0.126,23.5,6.65,1.38,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.0,6.63,1.36,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.0,6.6,1.38,BAD,4/27/2025 11:22,Normal Acidity
0.134,24.0,6.64,1.4,BAD,4/27/2025 11:22,Normal Acidity
0.132,24.3,6.59,1.37,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.6,6.58,1.37,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.8,6.53,1.38,BAD,4/27/2025 11:22,Normal Acidity
0.13,25.2,6.51,1.35,BAD,4/27/2025 11:22,Normal Acidity
0.13,25.3,6.54,1.37,BAD,4/27/2025 11:22,Normal Acidity
0.128,25.1,6.58,1.34,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.9,6.6,1.31,BAD,4/27/2025 11:22,Normal Acidity
0.13,25.2,6.6,1.29,BAD,4/27/2025 11:22,Normal Acidity
0.129,25.0,6.59,1.32,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.7,6.54,1.31,BAD,4/27/2025 11:22,Normal Acidity
0.126,24.8,6.5,1.29,BAD,4/27/2025 11:22,Normal Acidity
0.13,24.8,6.5,1.3,BAD,4/27/2025 11:23,Normal Acidity
0.132,24.7,6.5,1.28,BAD,4/27/2025 11:23,Normal Acidity
0.133,24.9,6.5,1.24,BAD,4/27/2025 11:23,Normal Acidity
0.13,24.7,6.46,1.19,BAD,4/27/2025 11:23,Normal Acidity
0.13,24.9,6.5,1.2,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.1,6.5,1.18,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.3,6.5,1.17,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.5,6.5,1.16,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.3,6.45,1.2,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.3,6.5,1.2,BAD,4/27/2025 11:23,Normal Acidity
0.133,25.5,6.5,1.17,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.6,6.46,1.17,BAD,4/27/2025 11:23,Normal Acidity
0.127,25.3,6.5,1.17,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.7,6.5,1.13,BAD,4/27/2025 11:23,Normal Acidity
0.134,25.8,6.54,1.12,BAD,4/27/2025 11:23,Normal Acidity
0.133,25.8,6.58,1.1,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.3,6.58,1.06,BAD,4/27/2025 11:23,Normal Acidity
0.132,24.8,6.59,1.04,BAD,4/27/2025 11:23,Normal Acidity
0.129,24.4,6.6,1.08,BAD,4/27/2025 11:23,Normal Acidity
0.13,24.8,6.6,1.04,BAD,4/27/2025 11:23,Normal Acidity
0.13,24.9,6.55,1.05,BAD,4/27/2025 11:23,Normal Acidity
0.13,24.6,6.52,1.02,BAD,4/27/2025 11:23,Normal Acidity
0.13,24.7,6.55,1.0,BAD,4/27/2025 11:23,Normal Acidity
0.13,24.8,6.57,1.0,BAD,4/27/2025 11:23,Normal Acidity
0.129,25.0,6.6,1.0,BAD,4/27/2025 11:23,Low Acidity
0.13,25.2,6.61,0.95,BAD,4/27/2025 11:23,Low Acidity
0.131,25.3,6.58,1.0,BAD,4/27/2025 11:23,Normal Acidity
0.126,25.3,6.56,0.99,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.0,6.58,0.94,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.3,6.59,1.0,BAD,4/27/2025 11:23,Normal Acidity
0.13,25.4,6.61,1.02,BAD,4/27/2025 11:24,Normal Acidity
0.129,25.1,6.63,1.03,BAD,4/27/2025 11:24,Normal Acidity
0.13,24.8,6.61,1.0,BAD,4/27/2025 11:24,Low Acidity
0.13,24.4,6.63,1.0,BAD,4/27/2025 11:24,Low Acidity
0.126,24.0,6.62,1.0,BAD,4/27/2025 11:24,Low Acidity
0.13,24.0,6.6,1.0,BAD,4/27/2025 11:24,Low Acidity
0.133,24.0,6.62,0.95,BAD,4/27/2025 11:24,Normal Acidity
0.135,24.0,6.59,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.13,23.8,6.54,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.127,24.0,6.55,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.13,24.0,6.57,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.13,24.0,6.6,1.0,BAD,4/27/2025 11:24,Low Acidity
0.13,23.6,6.57,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.134,24.0,6.58,1.01,BAD,4/27/2025 11:24,Normal Acidity
0.132,24.0,6.53,1.03,BAD,4/27/2025 11:24,Normal Acidity
0.13,24.0,6.51,0.99,BAD,4/27/2025 11:24,Normal Acidity
0.13,24.3,6.46,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.13,24.0,6.48,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.13,24.2,6.5,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.13,23.8,6.5,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.132,24.0,6.46,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.135,24.0,6.5,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.131,23.9,6.5,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.134,24.0,6.5,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.13,24.0,6.5,1.04,BAD,4/27/2025 11:24,Normal Acidity
0.13,23.6,6.54,1.06,BAD,4/27/2025 11:24,Normal Acidity
0.132,24.0,6.52,1.03,BAD,4/27/2025 11:24,Normal Acidity
0.133,23.8,6.56,1.05,BAD,4/27/2025 11:24,Normal Acidity
0.134,23.6,6.6,1.0,BAD,4/27/2025 11:24,Normal Acidity
0.129,24.0,6.6,1.02,BAD,4/27/2025 11:24,Normal Acidity
0.13,24.1,6.57,1.01,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.2,6.54,1.03,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.4,6.57,1.0,BAD,4/27/2025 11:25,Normal Acidity
0.13,23.9,6.6,0.98,BAD,4/27/2025 11:25,Low Acidity
0.13,24.0,6.63,1.0,BAD,4/27/2025 11:25,Low Acidity
0.13,24.0,6.63,1.0,BAD,4/27/2025 11:25,Low Acidity
0.13,24.3,6.61,1.0,BAD,4/27/2025 11:25,Low Acidity
0.13,24.0,6.65,1.0,BAD,4/27/2025 11:25,Low Acidity
0.126,24.2,6.69,1.0,BAD,4/27/2025 11:25,Low Acidity
0.13,23.9,6.73,1.0,BAD,4/27/2025 11:25,Low Acidity
0.131,24.0,6.77,0.97,BAD,4/27/2025 11:25,Normal Acidity
0.132,23.9,6.77,1.0,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.1,6.79,1.0,BAD,4/27/2025 11:25,Low Acidity
0.134,24.2,6.74,1.01,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.1,6.69,0.98,BAD,4/27/2025 11:25,Low Acidity
0.13,24.0,6.64,1.0,BAD,4/27/2025 11:25,Low Acidity
0.13,24.0,6.6,1.0,BAD,4/27/2025 11:25,Low Acidity
0.13,24.4,6.6,1.0,BAD,4/27/2025 11:25,Low Acidity
0.13,24.1,6.57,0.95,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.0,6.55,1.0,BAD,4/27/2025 11:25,Normal Acidity
0.132,23.5,6.55,1.02,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.0,6.54,1.0,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.0,6.56,0.95,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.1,6.51,1.0,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.0,6.51,1.0,BAD,4/27/2025 11:25,Normal Acidity
0.13,23.5,6.5,1.0,BAD,4/27/2025 11:25,Normal Acidity
0.13,24.0,6.5,1.04,BAD,4/27/2025 11:25,Normal Acidity
0.131,24.0,6.54,0.99,BAD,4/27/2025 11:25,Normal Acidity
0.132,23.9,6.57,1.0,BAD,4/27/2025 11:25,Normal Acidity
0.127,24.0,6.6,0.95,BAD,4/27/2025 11:25,Low Acidity
0.129,24.0,6.61,1.0,BAD,4/27/2025 11:26,Low Acidity
0.13,23.8,6.64,1.0,BAD,4/27/2025 11:26,Low Acidity
0.13,24.0,6.65,1.0,BAD,4/27/2025 11:26,Low Acidity
0.13,23.5,6.61,1.03,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.0,6.57,1.01,BAD,4/27/2025 11:26,Normal Acidity
0.131,23.7,6.53,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.127,23.3,6.52,1.01,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.0,6.48,1.03,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.0,6.5,1.07,BAD,4/27/2025 11:26,Normal Acidity
0.126,24.2,6.5,1.06,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.5,6.5,1.03,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.9,6.48,1.02,BAD,4/27/2025 11:26,Normal Acidity
0.129,24.5,6.5,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.8,6.49,1.01,BAD,4/27/2025 11:26,Normal Acidity
0.132,24.3,6.5,1.04,BAD,4/27/2025 11:26,Normal Acidity
0.135,24.1,6.5,1.03,BAD,4/27/2025 11:26,Normal Acidity
0.134,23.8,6.53,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.132,24.0,6.56,1.03,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.0,6.52,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.133,24.0,6.49,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.128,24.0,6.51,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.131,24.3,6.45,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.129,24.3,6.5,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.125,24.0,6.46,0.97,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.0,6.5,0.93,BAD,4/27/2025 11:26,Normal Acidity
0.132,24.0,6.45,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.132,24.0,6.5,0.99,BAD,4/27/2025 11:26,Normal Acidity
0.127,23.8,6.5,1.0,BAD,4/27/2025 11:26,Normal Acidity
0.13,24.0,6.5,0.98,BAD,4/27/2025 11:26,Normal Acidity
0.13,23.5,6.47,0.98,BAD,4/27/2025 11:27,Normal Acidity
0.125,24.0,6.5,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.13,23.9,6.5,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.132,24.0,6.48,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.13,24.0,6.45,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.128,24.4,6.5,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.13,24.4,6.5,1.02,BAD,4/27/2025 11:27,Normal Acidity
0.129,24.0,6.46,1.02,BAD,4/27/2025 11:27,Normal Acidity
0.13,23.9,6.5,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.13,24.0,6.47,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.134,23.5,6.5,1.01,BAD,4/27/2025 11:27,Normal Acidity
0.132,24.0,6.45,0.99,BAD,4/27/2025 11:27,Normal Acidity
0.136,24.0,6.5,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.136,24.0,6.5,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.134,24.0,6.54,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.132,24.0,6.51,1.03,BAD,4/27/2025 11:27,Normal Acidity
0.131,23.8,6.5,1.04,BAD,4/27/2025 11:27,Normal Acidity
0.128,23.5,6.5,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.13,24.0,6.48,0.99,BAD,4/27/2025 11:27,Normal Acidity
0.134,24.0,6.5,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.136,23.6,6.5,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.137,24.0,6.54,0.99,BAD,4/27/2025 11:27,Normal Acidity
0.134,24.0,6.55,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.13,24.0,6.53,0.96,BAD,4/27/2025 11:27,Normal Acidity
0.13,24.1,6.51,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.133,24.3,6.47,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.128,24.7,6.5,0.97,BAD,4/27/2025 11:27,Normal Acidity
0.13,24.9,6.51,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.127,24.5,6.47,1.0,BAD,4/27/2025 11:27,Normal Acidity
0.13,24.3,6.5,1.02,BAD,4/27/2025 11:27,Normal Acidity
0.134,24.7,6.5,0.97,BAD,4/27/2025 11:28,Normal Acidity
0.133,24.5,6.5,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.131,24.0,6.5,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.3,6.49,1.02,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.1,6.49,1.01,BAD,4/27/2025 11:28,Normal Acidity
0.13,23.6,6.5,0.99,BAD,4/27/2025 11:28,Normal Acidity
0.132,24.0,6.5,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.133,24.0,6.5,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.129,23.6,6.52,1.01,BAD,4/27/2025 11:28,Normal Acidity
0.128,24.0,6.55,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.125,23.7,6.57,1.01,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.0,6.52,0.99,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.0,6.5,0.99,BAD,4/27/2025 11:28,Normal Acidity
0.13,23.7,6.45,0.98,BAD,4/27/2025 11:28,Normal Acidity
0.13,23.4,6.5,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.127,24.0,6.48,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.124,23.6,6.5,1.02,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.1,6.54,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.133,24.5,6.55,0.96,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.9,6.54,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.5,6.56,1.01,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.2,6.51,0.96,BAD,4/27/2025 11:28,Normal Acidity
0.132,24.0,6.49,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.131,23.8,6.47,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.127,24.0,6.5,0.99,BAD,4/27/2025 11:28,Normal Acidity
0.126,24.0,6.52,0.98,BAD,4/27/2025 11:28,Normal Acidity
0.13,24.0,6.53,1.0,BAD,4/27/2025 11:28,Normal Acidity
0.127,24.0,6.56,1.02,BAD,4/27/2025 11:28,Normal Acidity
